"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2013","2013",52.7,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2013","2013",53.9,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2013","2013",51.7,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2013","2013",50.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2013","2013",50.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2013","2013",50.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2013","2013",53.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2013","2013",51.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2013","2013",52.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2013","2013",52.9,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2013","2013",51,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2013","2013",49.1,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2013","2013",47.6,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2013","2013",46.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2013","2013",49.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2013","2013",52.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2013","2013",57.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2013","2013",51.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2013","2013",54.9,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2013","2013",58.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2013","2013",62.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2013","2013",63.1,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2013","2013",64.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2013","2013",64.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2013","2013",64.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2013","2013",66.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2013","2013",66.1,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2013","2013",65.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2013","2013",65.7,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2013","2013",66.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2013","2013",71.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2013","2013",70.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2013","2013",71.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2013","2013",72.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2013","2013",73.7,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2013","2013",73.6,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2013","2013",74.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2013","2013",77.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2013","2013",76.9,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2013","2013",74.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2013","2013",86.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2013","2013",90.6,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2013","2013",90.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2013","2013",85.6,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2013","2013",86.2,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2013","2013",88.1,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2013","2013",89.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2013","2013",90.2,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2013","2013",89.1,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2013","2013",91.3,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2013","2013",94.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2013","2013",96.6,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2013","2013",104.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2013","2013",102.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2013","2013",106.9,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2013","2013",102,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2013","2013",100,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2013","2013",99.5,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2013","2013",98.4,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2013","2013",100.8,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2013","2013",101.2,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2013","2013",102.7,,
"MEX","Mexico","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2013","2013",103,,
